IdCiudad;Nombre;Apellido;FechaNacimiento;EstadoCivil;Genero;Email;IngresoAnual;TotalHijos;CantHijosEnCasa;Educacion;Ocupacion;Propietario;CantAutomoviles;Direccion;Telefono;Distancia;Region;Edad;prediction(ComproBicicleta)
609;Kristopher;Martinez;5/7/1960 00:00;S;M;kristopher16@mineriadedatos.com.ar;90000;4;3;'Educación secundaria';Profesional;0;2;'4332 Lislin Ct';131-555-0121;'1-2 Km.';Norte;52;0
224;Xavier;Edwards;13/7/1968 00:00;C;M;xavier41@mineriadedatos.com.ar;40000;0;0;'Estudios de postgrado';Administrativo;1;0;'48  rue Montcalm';'500 555-0141';'0-1 Km.';Centro;44;1
133;Jocelyn;Washington;6/11/1958 00:00;C;F;jocelyn14@mineriadedatos.com.ar;30000;1;0;'Estudios de postgrado';Administrativo;1;0;'Postfach 22 99 99';'500 555-0114';'0-1 Km.';Centro;54;1
21;Emily;Anderson;22/11/1961 00:00;C;F;emily10@mineriadedatos.com.ar;60000;1;0;'Estudios universitarios (en curso)';'Obrero especializado';1;1;'1639 Atchinson Stage Ct.';'500 555-0192';'5-10 Km.';Sur;51;1
147;Lacey;Zhou;27/11/1965 00:00;S;F;lacey21@mineriadedatos.com.ar;20000;2;2;'Educación secundaria';Obrero;1;1;'Buergermeister-ulrich-str 7500';'500 555-0140';'0-1 Km.';Centro;47;1
12;Tiffany;Guo;4/12/1948 00:00;S;F;tiffany18@mineriadedatos.com.ar;20000;2;1;'Educación secundaria';'Obrero especializado';1;2;'1721 Driving';'500 555-0158';'5-10 Km.';Sur;64;0
119;Cory;Kapoor;18/4/1967 00:00;C;M;cory19@mineriadedatos.com.ar;40000;0;0;Licenciatura;Administrativo;1;0;'Am Gallberg 24';'500 555-0114';'0-1 Km.';Centro;46;1
301;Ryan;Martin;22/6/1933 00:00;C;M;ryan37@mineriadedatos.com.ar;110000;1;2;'Estudios de postgrado';Gestión;1;1;'2761 Willcrest Circle';523-555-0164;'1-2 Km.';Norte;79;0
154;Frank;Navarro;10/8/1961 00:00;C;M;frank17@mineriadedatos.com.ar;20000;1;0;'Estudios de postgrado';Administrativo;1;0;'Buergermeister-ulrich-str 2987';'500 555-0139';'0-1 Km.';Centro;51;0
642;Olivia;Flores;24/6/1959 00:00;S;F;olivia58@mineriadedatos.com.ar;70000;1;0;'Estudios de postgrado';Profesional;0;1;'7682 Alta Vista';980-555-0126;'0-1 Km.';Norte;53;0
314;Isabel;Diaz;13/7/1965 00:00;S;F;isabel20@mineriadedatos.com.ar;120000;2;2;Licenciatura;Gestión;0;4;'966 Houston Ct';460-555-0197;'1-2 Km.';Norte;47;0
155;Fernando;Perry;18/9/1971 00:00;C;M;fernando51@mineriadedatos.com.ar;10000;0;0;'Educación secundaria (en curso)';Obrero;0;2;'Wallstr 34';'500 555-0116';'0-1 Km.';Centro;41;0
208;Brandi;Ruiz;9/1/1961 00:00;C;F;brandi2@mineriadedatos.com.ar;20000;1;0;'Estudios de postgrado';Administrativo;1;0;'11  rue Saint Denis';'500 555-0113';'0-1 Km.';Centro;52;0
626;Katelyn;Hernandez;20/9/1933 00:00;C;F;katelyn42@mineriadedatos.com.ar;70000;4;0;'Estudios de postgrado';Gestión;1;2;'7496 Deerfield Dr.';249-555-0116;'5-10 Km.';Norte;79;1
8;Lacey;Sun;24/2/1972 00:00;S;F;lacey25@mineriadedatos.com.ar;80000;0;0;Licenciatura;Profesional;1;3;'2540 Waterview Place';'500 555-0159';'10+ Km.';Sur;41;1
71;Sara;King;3/3/1957 00:00;C;F;sara46@mineriadedatos.com.ar;30000;2;0;'Educación secundaria';'Obrero especializado';0;2;'2270 Gill Dr.';428-555-0136;'0-1 Km.';Norte;56;0
29;Veronica;Gonzalez;12/7/1946 00:00;C;F;veronica20@mineriadedatos.com.ar;40000;2;0;Licenciatura;Gestión;1;2;'8518 Bayberry Dr.';'500 555-0162';'5-10 Km.';Sur;66;1
236;Brian;Sanchez;15/10/1963 00:00;C;M;brian29@mineriadedatos.com.ar;40000;1;0;Licenciatura;'Obrero especializado';1;0;'8290 N. 39th Street';'500 555-0132';'0-1 Km.';Centro;49;1
648;Chase;Brooks;4/6/1948 00:00;C;M;chase2@mineriadedatos.com.ar;60000;2;1;'Estudios universitarios (en curso)';Profesional;1;2;'9699 William Reed Dr.';402-555-0117;'10+ Km.';Norte;64;0
634;Taylor;Harris;15/8/1966 00:00;S;F;taylor61@mineriadedatos.com.ar;60000;0;0;'Estudios de postgrado';'Obrero especializado';0;0;'6126 North Sixth Street';508-555-0146;'0-1 Km.';Norte;46;0
57;Caleb;Long;10/9/1973 00:00;C;M;caleb6@mineriadedatos.com.ar;60000;0;0;'Estudios universitarios (en curso)';'Obrero especializado';1;2;'7023 Stallion Way';717-555-0162;'5-10 Km.';Norte;39;0
301;Dalton;Williams;5/7/1966 00:00;C;M;dalton2@mineriadedatos.com.ar;60000;0;0;'Estudios de postgrado';Profesional;1;0;'5525 Lilly Lane';960-555-0118;'0-1 Km.';Norte;46;0
383;Jeremiah;Green;11/5/1963 00:00;S;M;jeremiah18@mineriadedatos.com.ar;160000;1;1;Licenciatura;Gestión;0;4;'2 Fall Creek Road';939-555-0183;'0-1 Km.';Norte;50;0
336;Jessica;Long;4/10/1950 00:00;C;F;jessica34@mineriadedatos.com.ar;70000;4;2;'Estudios universitarios (en curso)';Profesional;0;1;'6566 Jamie Way';674-555-0195;'1-2 Km.';Norte;62;0
16;Carl;Chande;4/8/1958 00:00;C;M;carl14@mineriadedatos.com.ar;100000;1;1;Licenciatura;Gestión;1;3;'9901 East Lake Court';'500 555-0115';'2-5 Km.';Sur;54;0
339;Alexis;Martinez;25/9/1957 00:00;C;F;alexis14@mineriadedatos.com.ar;70000;2;0;'Educación secundaria (en curso)';'Obrero especializado';1;2;'3783 Dartmouth Way';837-555-0194;'5-10 Km.';Norte;55;1
119;Leonard;She;26/2/1957 00:00;C;M;leonard1@mineriadedatos.com.ar;130000;2;4;'Estudios universitarios (en curso)';Profesional;1;2;'Am Gallberg 22';'500 555-0172';'0-1 Km.';Centro;56;1
635;Mary;Scott;10/10/1968 00:00;C;F;mary27@mineriadedatos.com.ar;100000;3;0;Licenciatura;Gestión;1;3;'8632 River Ash Court';199-555-0163;'1-2 Km.';Norte;44;1
265;Michele;Perez;24/10/1968 00:00;C;F;michele34@mineriadedatos.com.ar;40000;0;0;Licenciatura;Administrativo;1;0;'6939 Hilltop Dr.';'500 555-0137';'0-1 Km.';Centro;44;1
267;Jill;Travers;19/9/1948 00:00;C;F;jill19@mineriadedatos.com.ar;150000;4;5;'Educación secundaria';Gestión;1;4;'1723 Alvarado Dr';'500 555-0152';'10+ Km.';Centro;64;0
37;Diane;Romero;9/10/1969 00:00;C;F;diane14@mineriadedatos.com.ar;90000;2;0;Licenciatura;Profesional;1;0;'5070 Via Alta';'500 555-0182';'0-1 Km.';Sur;43;1
352;Destiny;Barnes;13/11/1957 00:00;C;F;destiny51@mineriadedatos.com.ar;20000;2;1;'Educación secundaria (en curso)';Administrativo;1;2;'2519 Gill Ct.';712-555-0114;'1-2 Km.';Norte;55;0
22;Hector;Gomez;18/2/1938 00:00;S;M;hector21@mineriadedatos.com.ar;30000;2;0;'Estudios universitarios (en curso)';Administrativo;1;2;'3788 Linden Lane';'500 555-0116';'5-10 Km.';Sur;75;0
22;Danny;Vazquez;13/7/1965 00:00;S;M;danny15@mineriadedatos.com.ar;70000;0;0;Licenciatura;Profesional;1;1;'9012 F St.';'500 555-0183';'5-10 Km.';Sur;47;1
5;Shawna;Shan;9/6/1976 00:00;S;F;shawna11@mineriadedatos.com.ar;10000;1;1;'Educación secundaria';Obrero;1;0;'4480 N. Lanky Lane';'500 555-0170';'2-5 Km.';Sur;36;1
243;Emma;Thompson;8/2/1968 00:00;C;F;emma14@mineriadedatos.com.ar;10000;2;2;'Educación secundaria';Obrero;0;1;'7473 Condor Dr.';'500 555-0135';'0-1 Km.';Centro;45;0
634;Marcus;Barnes;24/8/1953 00:00;C;M;marcus52@mineriadedatos.com.ar;30000;1;0;Licenciatura;'Obrero especializado';1;1;'7861 Silverado Dr.';890-555-0111;'1-2 Km.';Norte;59;1
536;Aaron;Sharma;16/9/1969 00:00;C;M;aaron30@mineriadedatos.com.ar;60000;1;0;'Estudios de postgrado';Profesional;1;0;'4073 Niagara Court';500-555-0177;'2-5 Km.';Norte;43;0
618;Logan;Walker;18/5/1963 00:00;C;M;logan56@mineriadedatos.com.ar;90000;0;0;'Estudios universitarios (en curso)';Profesional;1;1;'8245 Pinehurst Court';925-555-0129;'10+ Km.';Norte;50;0
160;Deborah;Chande;7/11/1949 00:00;S;F;deborah19@mineriadedatos.com.ar;120000;4;5;'Educación secundaria';Gestión;1;3;'Hunzinger Allee 675';'500 555-0194';'10+ Km.';Centro;63;0
312;Sebastian;Peterson;11/9/1972 00:00;C;M;sebastian6@mineriadedatos.com.ar;60000;1;0;'Estudios de postgrado';Profesional;1;0;'5342 Pacheco St.';339-555-0112;'0-1 Km.';Norte;40;0
369;Brooke;Murphy;13/2/1970 00:00;C;F;brooke13@mineriadedatos.com.ar;80000;2;0;'Estudios de postgrado';Profesional;1;0;'182 Perry Way';125-555-0164;'0-1 Km.';Norte;43;1
243;Savannah;Morris;17/5/1953 00:00;C;F;savannah17@mineriadedatos.com.ar;80000;4;2;'Estudios universitarios (en curso)';Profesional;0;1;'7650 Central Blvd';'500 555-0193';'2-5 Km.';Centro;60;1
210;Derrick;Vazquez;5/5/1964 00:00;S;M;derrick13@mineriadedatos.com.ar;30000;2;2;'Estudios universitarios (en curso)';Administrativo;1;2;'18  rue Henri Gagnon';'500 555-0129';'0-1 Km.';Centro;49;0
68;Nathan;Bryant;7/2/1944 00:00;C;M;nathan14@mineriadedatos.com.ar;40000;4;0;'Educación secundaria';Profesional;0;2;'7111 Stinson';161-555-0172;'1-2 Km.';Norte;69;0
316;Miranda;Alexander;10/5/1962 00:00;S;F;miranda19@mineriadedatos.com.ar;120000;1;3;'Estudios universitarios (en curso)';Profesional;1;4;'3740 Azalea Avenue';299-555-0161;'5-10 Km.';Norte;51;0
203;Margaret;Sun;23/12/1976 00:00;S;F;margaret19@mineriadedatos.com.ar;20000;0;0;'Educación secundaria';Obrero;0;1;'242  rue de Terre Neuve';'500 555-0156';'2-5 Km.';Centro;36;0
121;Seth;Perez;19/9/1962 00:00;S;M;seth39@mineriadedatos.com.ar;30000;1;0;'Estudios universitarios (en curso)';Administrativo;0;1;'Auf dem Ufer 424';'500 555-0157';'2-5 Km.';Centro;50;0
39;Alicia;She;13/3/1972 00:00;C;F;alicia0@mineriadedatos.com.ar;150000;0;5;'Educación secundaria (en curso)';Profesional;1;4;'9665 Geneva Ave.';'500 555-0191';'10+ Km.';Sur;41;0
248;Micheal;Rubio;10/4/1969 00:00;C;M;micheal17@mineriadedatos.com.ar;40000;0;0;'Estudios de postgrado';'Obrero especializado';1;0;'360 Vista Way';'500 555-0199';'0-1 Km.';Centro;44;1
194;Ronnie;Hu;16/2/1956 00:00;S;M;ronnie17@mineriadedatos.com.ar;110000;2;4;'Estudios universitarios (en curso)';Profesional;1;4;'395  avenue de l´ Union Centrale';'500 555-0137';'5-10 Km.';Centro;57;0
155;Christopher;Miller;14/3/1980 00:00;S;M;christopher6@mineriadedatos.com.ar;20000;0;0;'Educación secundaria (en curso)';Obrero;0;2;'Buergermeister-ulrich-str 39';'500 555-0116';'1-2 Km.';Centro;33;0
372;Jordyn;Barnes;10/3/1976 00:00;S;F;jordyn2@mineriadedatos.com.ar;40000;0;0;'Estudios universitarios (en curso)';'Obrero especializado';0;1;'2983 Yosemite Ct';211-555-0131;'1-2 Km.';Norte;37;0
26;Omar;Huang;18/3/1971 00:00;C;M;omar6@mineriadedatos.com.ar;100000;0;5;'Educación secundaria';Gestión;1;3;'6214 Terranova Drive';'500 555-0198';'10+ Km.';Sur;42;1
58;David;Brown;13/9/1974 00:00;S;M;david77@mineriadedatos.com.ar;40000;3;3;'Estudios universitarios (en curso)';Administrativo;0;2;'3883 Pheasant Ct.';355-555-0148;'0-1 Km.';Norte;38;0
8;Derek;Nara;21/7/1961 00:00;S;M;derek15@mineriadedatos.com.ar;60000;1;0;'Estudios universitarios (en curso)';'Obrero especializado';1;1;'7144 Augustine Drive';'500 555-0119';'5-10 Km.';Sur;51;1
352;Marcus;Adams;13/11/1978 00:00;S;M;marcus34@mineriadedatos.com.ar;70000;0;0;'Estudios universitarios (en curso)';'Obrero especializado';1;2;'9246 Westminster Pl';687-555-0170;'5-10 Km.';Norte;34;1
207;Holly;Chandra;10/5/1952 00:00;C;F;holly4@mineriadedatos.com.ar;10000;3;0;'Estudios universitarios (en curso)';Obrero;0;2;'16  rue de l´Avenir';'500 555-0146';'0-1 Km.';Centro;61;0
194;Janet;Serrano;22/10/1965 00:00;C;F;janet22@mineriadedatos.com.ar;30000;1;1;Licenciatura;'Obrero especializado';1;2;'6788 Edward Ave';'500 555-0135';'0-1 Km.';Centro;47;0
127;Tracy;Yuan;7/9/1979 00:00;S;F;tracy6@mineriadedatos.com.ar;20000;5;5;'Educación secundaria';Obrero;1;2;'Rehstr 1235';'500 555-0188';'0-1 Km.';Centro;33;0
616;Xavier;Watson;12/2/1951 00:00;C;M;xavier66@mineriadedatos.com.ar;40000;3;0;'Estudios universitarios (en curso)';Profesional;1;2;'1877 Minert Rd.';486-555-0141;'5-10 Km.';Norte;62;0
361;Amanda;Morgan;4/3/1956 00:00;C;F;amanda4@mineriadedatos.com.ar;40000;1;0;'Estudios universitarios (en curso)';Administrativo;1;1;'683 Larch Ct.';740-555-0139;'1-2 Km.';Norte;57;1
196;Carrie;Hernandez;16/5/1950 00:00;C;F;carrie3@mineriadedatos.com.ar;90000;4;1;'Educación secundaria';Gestión;0;3;'42  impasse Ste-Madeleine';'500 555-0114';'5-10 Km.';Centro;63;0
34;Willie;Chande;15/12/1967 00:00;S;M;willie34@mineriadedatos.com.ar;60000;2;2;Licenciatura;Profesional;1;1;'4998 Clayburn Road';'500 555-0181';'2-5 Km.';Sur;45;1
12;Colleen;Raji;22/9/1964 00:00;S;F;colleen44@mineriadedatos.com.ar;70000;0;0;Licenciatura;Profesional;0;1;'1525 Dumbarton St';'500 555-0187';'0-1 Km.';Sur;48;0
43;Lori;Sanz;20/4/1970 00:00;S;F;lori20@mineriadedatos.com.ar;60000;1;0;'Estudios de postgrado';Profesional;1;0;'7120 Panoramic Drive';371-555-0174;'2-5 Km.';Norte;43;0
359;Sara;Mitchell;17/11/1971 00:00;C;F;sara37@mineriadedatos.com.ar;60000;1;1;'Estudios de postgrado';'Obrero especializado';1;0;'9024 Dumbarton Drive';537-555-0144;'0-1 Km.';Norte;41;0
623;Devin;Powell;18/12/1977 00:00;S;M;devin47@mineriadedatos.com.ar;40000;0;0;'Estudios universitarios (en curso)';'Obrero especializado';1;1;'6920 Brook Hollow Ct.';397-555-0152;'5-10 Km.';Norte;35;0
219;Edwin;Kumar;10/2/1946 00:00;C;M;edwin30@mineriadedatos.com.ar;100000;2;3;Licenciatura;Gestión;1;4;'10  rue de l´Avenir';'500 555-0135';'10+ Km.';Centro;67;0
553;Alexandra;Lopez;25/5/1978 00:00;S;F;alexandra62@mineriadedatos.com.ar;30000;0;0;'Educación secundaria (en curso)';Administrativo;1;2;'2541 Waterview Place';142-555-0119;'5-10 Km.';Norte;34;0
374;Benjamin;Chen;21/10/1942 00:00;S;M;benjamin27@mineriadedatos.com.ar;50000;4;0;Licenciatura;Gestión;1;2;'5844 Miguel Drive';515-555-0145;'10+ Km.';Norte;70;0
239;Max;Suarez;7/4/1963 00:00;S;M;max17@mineriadedatos.com.ar;20000;3;3;'Educación secundaria';Obrero;1;2;'3535 Hillview Dr.';'500 555-0117';'0-1 Km.';Centro;50;0
312;Trisha;Ma;20/8/1980 00:00;S;F;trisha10@mineriadedatos.com.ar;20000;0;0;'Estudios universitarios (en curso)';'Obrero especializado';0;2;'1660 Stonyhill Circle';845-555-0181;'1-2 Km.';Norte;32;0
611;Allen;Chandra;12/8/1980 00:00;C;M;allen2@mineriadedatos.com.ar;30000;0;0;'Educación secundaria';'Obrero especializado';0;2;'1475 Doyle';467-555-0129;'0-1 Km.';Norte;32;0
634;David;Griffin;6/12/1970 00:00;C;M;david54@mineriadedatos.com.ar;70000;3;0;'Estudios de postgrado';Profesional;1;0;'8869 C Olivera Rd';954-555-0144;'2-5 Km.';Norte;42;1
314;Ian;Morris;10/4/1968 00:00;S;M;ian85@mineriadedatos.com.ar;80000;0;0;Licenciatura;Gestión;1;1;'2371 Deerfield Dr.';364-555-0127;'1-2 Km.';Norte;45;1
315;Ryan;Harris;2/8/1947 00:00;C;M;ryan36@mineriadedatos.com.ar;60000;2;1;Licenciatura;Gestión;1;0;'4654 Marina View Pkwy.';871-555-0199;'2-5 Km.';Norte;65;0
635;Lauren;Williams;8/11/1955 00:00;S;F;lauren20@mineriadedatos.com.ar;80000;5;0;'Estudios de postgrado';'Obrero especializado';1;0;'7545 Stanford Way';150-555-0146;'1-2 Km.';Norte;57;0
336;Noah;Young;19/2/1943 00:00;C;M;noah44@mineriadedatos.com.ar;130000;2;3;Licenciatura;Gestión;1;4;'3867 Vista Way';672-555-0123;'0-1 Km.';Norte;70;0
7;Brandi;Hernandez;15/6/1971 00:00;S;F;brandi4@mineriadedatos.com.ar;100000;0;5;'Educación secundaria';Gestión;1;4;'1617 Cunningham Way';'500 555-0187';'10+ Km.';Sur;41;1
638;Jason;Li;10/10/1955 00:00;C;M;jason24@mineriadedatos.com.ar;40000;1;0;'Estudios universitarios (en curso)';Administrativo;1;1;'7527 Brook Way';952-555-0172;'0-1 Km.';Norte;57;1
69;Jasmine;Diaz;6/9/1969 00:00;C;F;jasmine61@mineriadedatos.com.ar;70000;5;0;'Estudios de postgrado';Profesional;1;0;'7427 Terra Catalina';253-555-0162;'0-1 Km.';Norte;43;1
58;Christian;Wilson;2/10/1970 00:00;C;M;christian37@mineriadedatos.com.ar;40000;1;1;Licenciatura;'Obrero especializado';1;1;'410 Cardinet Drive';202-555-0153;'2-5 Km.';Norte;42;1
40;Dennis;Xu;14/3/1958 00:00;C;M;dennis13@mineriadedatos.com.ar;80000;5;4;Licenciatura;Profesional;1;2;'9707 Daffodil Drive';'500 555-0116';'1-2 Km.';Sur;55;0
345;Destiny;Ross;4/7/1965 00:00;S;F;destiny52@mineriadedatos.com.ar;50000;3;3;Licenciatura;'Obrero especializado';1;2;'7178 Cancroft Road';907-555-0116;'2-5 Km.';Norte;47;0
302;Edwin;Xu;19/11/1956 00:00;C;M;edwin27@mineriadedatos.com.ar;70000;3;0;'Estudios universitarios (en curso)';Profesional;0;2;'3396 El Dorado Way';766-555-0140;'5-10 Km.';Norte;56;1
331;Charles;Reed;15/5/1957 00:00;C;M;charles68@mineriadedatos.com.ar;40000;1;0;'Estudios universitarios (en curso)';Administrativo;1;1;'7974 Seal Way';667-555-0141;'0-1 Km.';Norte;56;1
548;Michelle;Howard;5/3/1970 00:00;C;F;michelle12@mineriadedatos.com.ar;40000;1;1;Licenciatura;'Obrero especializado';1;1;'4440 Keywood Ct';665-555-0143;'0-1 Km.';Norte;43;1
198;Derek;Anand;22/2/1969 00:00;C;M;derek20@mineriadedatos.com.ar;30000;0;0;Licenciatura;Administrativo;1;0;'1680  boulevard du Montparnasse';'500 555-0130';'0-1 Km.';Centro;44;1
252;Frank;Serrano;16/2/1971 00:00;S;M;frank24@mineriadedatos.com.ar;30000;0;0;'Educación secundaria';Obrero;0;1;'6745 Salem St';'500 555-0155';'2-5 Km.';Centro;42;1
352;Lucas;Robinson;4/2/1977 00:00;S;M;lucas32@mineriadedatos.com.ar;70000;0;0;'Estudios universitarios (en curso)';'Obrero especializado';1;2;'9589 Eastgate Avenue';178-555-0194;'5-10 Km.';Norte;36;1
322;Kevin;Parker;8/12/1948 00:00;C;M;kevin36@mineriadedatos.com.ar;60000;2;1;Licenciatura;Gestión;1;0;'7725 Cambelback Pl.';137-555-0117;'10+ Km.';Norte;64;0
310;Mariah;Morgan;18/7/1965 00:00;S;F;mariah38@mineriadedatos.com.ar;60000;0;0;'Estudios de postgrado';Profesional;0;1;'6713 Castle Rock';533-555-0186;'0-1 Km.';Norte;47;0
49;Hunter;Moore;3/7/1956 00:00;C;M;hunter67@mineriadedatos.com.ar;40000;1;0;'Estudios universitarios (en curso)';Administrativo;1;1;'4429 Deermeadow Way';179-555-0116;'0-1 Km.';Norte;56;1
33;Jared;Brooks;19/3/1961 00:00;C;M;jared3@mineriadedatos.com.ar;60000;1;0;'Estudios universitarios (en curso)';'Obrero especializado';1;1;'2263 Terra Granada';'500 555-0124';'5-10 Km.';Sur;52;1
249;Jaclyn;Wu;8/4/1919 00:00;S;F;jaclyn7@mineriadedatos.com.ar;10000;3;0;Licenciatura;Administrativo;0;2;'1141 Panoramic Dr.';'500 555-0133';'0-1 Km.';Centro;94;0
241;Clarence;Yuan;10/2/1968 00:00;S;M;clarence21@mineriadedatos.com.ar;20000;1;1;'Estudios universitarios (en curso)';Obrero;0;0;'202 Southbrook Dr.';'500 555-0168';'0-1 Km.';Centro;45;0
548;Stephanie;Wood;26/3/1978 00:00;S;F;stephanie29@mineriadedatos.com.ar;40000;0;0;'Estudios universitarios (en curso)';'Obrero especializado';0;1;'4619 Ricardo Drive';560-555-0193;'1-2 Km.';Norte;35;0
368;Devin;Hill;4/2/1963 00:00;C;M;devin27@mineriadedatos.com.ar;80000;4;3;Licenciatura;Gestión;1;0;'5560 Hanover St.';565-555-0115;'0-1 Km.';Norte;50;0
220;Dalton;Adams;5/5/1955 00:00;C;M;dalton31@mineriadedatos.com.ar;20000;1;0;Licenciatura;Administrativo;1;0;'3738  chaussée de Tournai';'500 555-0111';'0-1 Km.';Centro;58;0
171;Jerry;Nara;20/9/1964 00:00;S;M;jerry18@mineriadedatos.com.ar;20000;2;2;'Educación secundaria';Obrero;1;2;'Hüttenstr 7005';'500 555-0190';'0-1 Km.';Centro;48;0
222;Claudia;Ma;13/4/1963 00:00;S;F;claudia14@mineriadedatos.com.ar;30000;2;2;'Estudios universitarios (en curso)';Administrativo;1;0;'222  rue de Cambrai';'500 555-0167';'0-1 Km.';Centro;50;1
637;James;Brown;13/9/1945 00:00;C;M;james79@mineriadedatos.com.ar;60000;4;0;Licenciatura;Gestión;1;2;'673 Old Mountain View Dr.';725-555-0117;'2-5 Km.';Norte;67;0
269;Phillip;Sai;1/8/1969 00:00;C;M;phillip6@mineriadedatos.com.ar;50000;0;0;'Estudios de postgrado';'Obrero especializado';0;0;'3141 Jalalon Place';'500 555-0146';'0-1 Km.';Centro;43;0
155;Troy;Mehta;24/6/1953 00:00;S;M;troy15@mineriadedatos.com.ar;10000;2;1;'Educación secundaria';Obrero;1;2;'Zur Lindung 1';'500 555-0187';'0-1 Km.';Centro;59;0
616;Jessica;Bryant;2/1/1966 00:00;C;F;jessica42@mineriadedatos.com.ar;60000;0;0;'Estudios de postgrado';Profesional;1;0;'8037 Fruitwood St.';319-555-0171;'2-5 Km.';Norte;47;0
25;Devon;Shen;13/3/1972 00:00;C;M;devon1@mineriadedatos.com.ar;90000;0;0;Licenciatura;Profesional;1;3;'3275 Corrinne Court';'500 555-0132';'10+ Km.';Sur;41;1
53;Julian;Flores;9/9/1968 00:00;S;M;julian14@mineriadedatos.com.ar;80000;0;0;Licenciatura;Gestión;1;1;'4194 Baywood Drive';494-555-0138;'1-2 Km.';Norte;44;1
626;Kayla;Griffin;23/8/1955 00:00;C;F;kayla45@mineriadedatos.com.ar;80000;3;2;'Estudios universitarios (en curso)';Profesional;1;1;'1026 Mt. Wilson Pl.';175-555-0156;'5-10 Km.';Norte;57;1
131;Eugene;Zheng;7/12/1975 00:00;S;M;eugene24@mineriadedatos.com.ar;30000;0;0;'Estudios universitarios (en curso)';Administrativo;0;1;'Welt Platz 1';'500 555-0169';'2-5 Km.';Centro;37;0
542;Christina;Morris;22/8/1976 00:00;C;F;christina17@mineriadedatos.com.ar;60000;0;0;'Estudios universitarios (en curso)';Profesional;1;2;'6680 Brookdale Dr.';193-555-0194;'5-10 Km.';Norte;36;0
33;Deborah;Kumar;15/8/1962 00:00;C;F;deborah12@mineriadedatos.com.ar;60000;1;0;Licenciatura;Profesional;1;1;'1798 Norfolk Rd';'500 555-0164';'0-1 Km.';Sur;50;1
13;Jason;Campbell;2/11/1973 00:00;C;M;jason36@mineriadedatos.com.ar;90000;0;0;Licenciatura;Profesional;1;3;'9371 Jacqueline Way';'500 555-0124';'10+ Km.';Sur;39;1
352;Evan;Sanchez;8/6/1969 00:00;C;M;evan19@mineriadedatos.com.ar;60000;1;0;'Estudios de postgrado';Profesional;1;0;'2950 Polaris Dr.';138-555-0163;'0-1 Km.';Norte;43;0
207;Elizabeth;Rodriguez;6/6/1957 00:00;C;F;elizabeth24@mineriadedatos.com.ar;100000;2;3;'Estudios universitarios (en curso)';Profesional;1;4;'2  rue des Bouchers';'500 555-0195';'5-10 Km.';Centro;55;0
23;Dawn;He;20/11/1978 00:00;C;F;dawn20@mineriadedatos.com.ar;20000;0;0;Licenciatura;Administrativo;1;0;'536 Beech Ct.';'500 555-0125';'0-1 Km.';Sur;34;1
18;Roger;Zhang;12/9/1972 00:00;C;M;roger5@mineriadedatos.com.ar;100000;0;5;'Educación secundaria';Gestión;1;2;'1715 Leed Court West';'500 555-0132';'10+ Km.';Sur;40;1
322;Eduardo;Bailey;15/2/1958 00:00;C;M;eduardo83@mineriadedatos.com.ar;40000;1;0;'Estudios universitarios (en curso)';Administrativo;1;1;'9457 Mendocino Dr.';617-555-0175;'1-2 Km.';Norte;55;1
226;Wayne;Jai;26/8/1955 00:00;C;M;wayne13@mineriadedatos.com.ar;90000;2;1;'Educación secundaria';Profesional;1;2;'225  rue Marbeuf';'500 555-0151';'10+ Km.';Centro;57;1
302;Tiffany;Huang;9/3/1972 00:00;C;F;tiffany6@mineriadedatos.com.ar;50000;0;0;'Estudios de postgrado';'Obrero especializado';1;0;'2807 10th Avenue';502-555-0169;'1-2 Km.';Norte;41;0
59;Jeremiah;Hayes;9/10/1954 00:00;C;M;jeremiah38@mineriadedatos.com.ar;20000;3;0;'Educación secundaria (en curso)';Obrero;0;2;'8852 Lacorso Dr.';547-555-0143;'1-2 Km.';Norte;58;0
641;Victoria;Jenkins;15/7/1969 00:00;S;F;victoria54@mineriadedatos.com.ar;70000;5;5;'Estudios de postgrado';Profesional;1;2;'3968 Bonifacio';593-555-0160;'2-5 Km.';Norte;43;0
361;Jesse;Morris;17/12/1930 00:00;S;M;jesse19@mineriadedatos.com.ar;70000;5;0;'Estudios de postgrado';'Obrero especializado';1;0;'5108 Heights Avenue';585-555-0160;'1-2 Km.';Norte;82;0
314;Haley;Perry;20/5/1978 00:00;S;F;haley26@mineriadedatos.com.ar;60000;0;0;'Estudios universitarios (en curso)';'Obrero especializado';0;2;'59 Lakewood Court';948-555-0113;'1-2 Km.';Norte;35;0
38;Derek;Shan;18/4/1955 00:00;S;M;derek9@mineriadedatos.com.ar;80000;2;0;'Educación secundaria';'Obrero especializado';0;2;'7168 Belmont';'500 555-0148';'1-2 Km.';Sur;58;1
269;Arianna;Bennett;26/7/1971 00:00;S;F;arianna1@mineriadedatos.com.ar;10000;0;0;'Educación secundaria (en curso)';Obrero;0;2;'3228 Pembroke Dr';'500 555-0151';'0-1 Km.';Centro;41;0
302;Drew;Kumar;9/10/1954 00:00;C;M;drew8@mineriadedatos.com.ar;30000;1;0;'Educación secundaria';Administrativo;1;1;'8852 Lacorso Dr.';776-555-0195;'5-10 Km.';Norte;58;1
